M10-R v2.08 B2Y STAGE-ORDER ROUTING PROBE
scope: bounded known B2Y/link/control windows only; no whole-IMG disassembly
firmware_sha256 ec8df72dc7d4c90332abb3cdbc07c6db837ffed802c1a9712b6f3d6e0edf6498

=== exact string xrefs inside bounded windows ===

=== programmer_A 0x42152f8c..0x421533a0 mode=T ===
42152f8c: push       {r0, r1, r2, r4, r5, r6, r7, lr}
4215223c: ldr        r0, [pc, #0x3ec] ; LIT 0x4215262c->0x421615a9
4215223e: ldr        r1, [pc, #0x3f0] ; LIT 0x42152630->0x408cecf8

=== b2y_link_interrupts 0x42161580..0x42161b20 mode=T ===
42161580: movs       r5, #0xff
42161582: adds       r5, #0x2d
42161584: muls       r5, r2, r5
42161586: adds       r6, r0, #4
42161588: adds       r6, r5, r6
4216158a: movs       r5, #0xc
4216158c: muls       r5, r1, r5
4216158e: adds       r5, r6, r5
42161590: str        r4, [r5, #4]
42161592: adds       r4, r3, #1
42161594: lsls       r3, r4, #0x18
42161596: lsrs       r3, r3, #0x18
42161598: adds       r4, r1, #1
4216159a: lsls       r1, r4, #0x18
4216159c: lsrs       r1, r1, #0x18
4216159e: ldrb       r4, [r0]
421615a0: cmp        r4, r1
421615a2: bgt        #0x42161548 ; BR 0x42161548
421615a4: pop        {r4, r5, r6, pc}
421615a6: movs       r0, r0
421615a8: push       {r4, r5, r6, lr}
421615aa: movs       r4, #0xff
421615ac: ldr        r5, [pc, #0xe4] ; LIT 0x42161694->0xffff
421615ae: ldr        r0, [pc, #0xe8] ; LIT 0x42161698->0x408ced6c
421615b0: ldrb       r0, [r0]
421615b2: cmp        r0, #1
421615b4: bne        #0x421615d2 ; BR 0x421615d2
421615b6: ldr        r0, [pc, #0xe4] ; LIT 0x4216169c->0x408fc238
421615b8: ldr        r0, [r0, #0x10]
421615ba: lsls       r0, r0, #0x1b
421615bc: lsrs       r0, r0, #0x19
421615be: ldr        r1, [pc, #0xe0] ; LIT 0x421616a0->0x408cecf0
421615c0: ldr        r1, [r1]
421615c2: ldr        r3, [pc, #0xe0] ; LIT 0x421616a4->0x1d50
421615c4: adds       r1, r1, r3
421615c6: ldr        r0, [r1, r0]
421615c8: adr        r1, #0xdc ; ADR->0xdc
421615ca: ldr        r2, [r0, #0x74]
421615cc: movs       r0, #4
421615ce: bl         #0x42140150 ; CALL 0x42140150
421615d2: movs       r0, #1
421615d4: ldr        r1, [pc, #0xf0] ; LIT 0x421616c8->0x408ced16
421615d6: strb       r0, [r1]
421615d8: ldr        r0, [pc, #0xc0] ; LIT 0x4216169c->0x408fc238
421615da: ldr        r0, [r0, #0x14]
421615dc: lsls       r0, r0, #0x17
421615de: lsrs       r0, r0, #0x1d
421615e0: cmp        r0, #1
421615e2: bne        #0x4216167e ; BR 0x4216167e
421615e4: bl         #0x421553f8 ; CALL 0x421553f8
421615e8: movs       r2, #4
421615ea: ldr        r1, [pc, #0xb0] ; LIT 0x4216169c->0x408fc238
421615ec: adds       r1, #0xc
421615ee: ldr        r0, [pc, #0xb0] ; LIT 0x421616a0->0x408cecf0
421615f0: ldr        r0, [r0]
421615f2: bl         #0x421612cc ; CALL 0x421612cc
421615f6: ldr        r0, [pc, #0xa4] ; LIT 0x4216169c->0x408fc238
421615f8: ldr        r0, [r0, #0x10]
421615fa: lsls       r0, r0, #0x1b
421615fc: lsrs       r0, r0, #0x19
421615fe: ldr        r1, [pc, #0xa0] ; LIT 0x421616a0->0x408cecf0
42161600: ldr        r1, [r1]
42161602: ldr        r2, [pc, #0xa0] ; LIT 0x421616a4->0x1d50
42161604: adds       r1, r1, r2
42161606: ldr        r0, [r1, r0]
42161608: adds       r0, #8
4216160a: adds       r0, #0xff
4216160c: adds       r0, #0xff
4216160e: adds       r0, #2
42161610: ldr        r0, [r0, #4]
42161612: cmp        r0, #0xb
42161614: bne        #0x42161620 ; BR 0x42161620
42161616: bl         #0x420e59dc ; CALL 0x420e59dc
4216161a: bl         #0x420d4914 ; CALL 0x420d4914
4216161e: b          #0x42161668 ; BR 0x42161668
42161620: movs       r1, #1
42161622: ldr        r0, [pc, #0x7c] ; LIT 0x421616a0->0x408cecf0
42161624: ldr        r0, [r0]
42161626: bl         #0x421598e0 ; CALL 0x421598e0
4216162a: movs       r4, r0
4216162c: lsls       r2, r4, #2
4216162e: ldr        r3, [pc, #0x70] ; LIT 0x421616a0->0x408cecf0
42161630: ldr        r3, [r3]
42161632: ldr        r6, [pc, #0x70] ; LIT 0x421616a4->0x1d50
42161634: adds       r3, r3, r6
42161636: ldr        r2, [r3, r2]
42161638: adds       r2, #0xc8
4216163a: ldrb       r1, [r2, #0x14]
4216163c: lsls       r2, r4, #2
4216163e: ldr        r3, [pc, #0x60] ; LIT 0x421616a0->0x408cecf0
42161640: ldr        r3, [r3]
42161642: adds       r3, r3, r6
42161644: ldr        r2, [r3, r2]
42161646: ldr        r0, [r2, #0x60]
42161648: bl         #0x42151e90 ; CALL 0x42151e90
4216164c: movs       r5, r0
4216164e: lsls       r0, r4, #2
42161650: ldr        r2, [pc, #0x4c] ; LIT 0x421616a0->0x408cecf0
42161652: ldr        r2, [r2]
42161654: movs       r3, r6
42161656: adds       r2, r2, r3
42161658: ldr        r1, [r2, r0]
4216165a: movs       r2, #0
4216165c: movs       r0, r5
4216165e: bl         #0x42152f8c ; CALL 0x42152f8c
42161662: movs       r0, #1
42161664: bl         #0x42155308 ; CALL 0x42155308
42161668: ldr        r1, [pc, #0x30] ; LIT 0x4216169c->0x408fc238
4216166a: movs       r0, #1
4216166c: bl         #0x4215779c ; CALL 0x4215779c
42161670: movs       r0, #2
42161672: bl         #0x4205f464 ; CALL 0x4205f464
42161676: movs       r0, #3
42161678: bl         #0x4205f464 ; CALL 0x4205f464
4216167c: b          #0x42161692 ; BR 0x42161692
4216167e: bl         #0x421553f8 ; CALL 0x421553f8
42161682: bl         #0x420e59dc ; CALL 0x420e59dc
42161686: bl         #0x420d4914 ; CALL 0x420d4914
4216168a: adr        r1, #0x40 ; ADR->0x40
4216168c: movs       r0, #4
4216168e: bl         #0x42140150 ; CALL 0x42140150
42161692: pop        {r4, r5, r6, pc}
42161694: .byte      0xff, 0xff
42161696: movs       r0, r0
42161698: stcl       p0, c4, [ip, #-0x230]!
4216169c: stm        r2!, {r3, r4, r5}
4216169e: lsls       r7, r1
421616a0: ldcl       p0, c4, [r0], #0x230
421616a4: adds       r0, r2, #5
421616a6: movs       r0, r0
421616a8: ldr        r5, [pc, #0x124] ; LIT 0x421617d0->0x30091820
421616aa: subs       r2, #0x47
421616ac: ldr        r4, [pc, #0x80] ; LIT 0x42161730->0x68094973
421616ae: ldrsh      r6, [r2, r5]
421616b0: adcs       r5, r1
421616b2: ldr        r6, [pc, #0x11c] ; LIT 0x421617d0->0x30091820
421616b4: movs       r0, #0x49
421616b6: adds       r2, #0x42
421616b8: movs       r0, #0x59
421616ba: ldr        r1, [pc, #0x130] ; LIT 0x421617ec->0x68124a44
421616bc: ldr        r3, [pc, #0x138] ; LIT 0x421617f8->0x484061c1
421616be: movs       r0, #0x20
421616c0: add        r1, sb
421616c2: movs       r5, #0x3a
421616c4: lsls       r4, r4, #1
421616c6: movs       r0, r0
421616c8: ldc        p0, c4, [r6, #-0x230]
421616cc: ldr        r5, [pc, #0x124] ; LIT 0x421617f4->0x30885810
421616ce: subs       r2, #0x47
421616d0: cmp        r5, #0x20
421616d2: cmp        r5, #0x2d
421616d4: cmp        r5, #0x2d
421616d6: strh       r5, [r0, r1]
421616d8: ldr        r7, [pc, #0x148] ; LIT 0x42161824->0x68124a36
421616da: cmp        r5, #0x52
421616dc: cmp        r5, #0x2d
421616de: cmp        r5, #0x2d
421616e0: cmp        r5, #0x2d
421616e2: ldr        r1, [r5, #0x54]
421616e4: ldrsh      r7, [r4, r5]
421616e6: ldr        r1, [r5, #0x64]
421616e8: str        r4, [r6, #0x54]
421616ea: strb       r2, [r6, #9]
421616ec: strb       r5, [r6, #1]
421616ee: ldrsh      r4, [r6, r5]
421616f0: adds       r2, #0x62
421616f2: ldrsh      r1, [r7, r5]
421616f4: strb       r4, [r5, #0x19]
421616f6: cmp        r1, #0x28
421616f8: movs       r0, r0
421616fa: movs       r0, r0
421616fc: push       {r4, r5, r6, lr}
421616fe: bl         #0x421553f8 ; CALL 0x421553f8
42161702: bl         #0x420d4914 ; CALL 0x420d4914
42161706: ldr        r0, [pc, #0x1f4] ; LIT 0x421618fc->0x408fc238
42161708: ldr        r0, [r0, #0x5c]
4216170a: lsls       r0, r0, #0x17
4216170c: lsrs       r0, r0, #0x1d
4216170e: cmp        r0, #1
42161710: bne        #0x42161754 ; BR 0x42161754
42161712: movs       r2, #4
42161714: ldr        r1, [pc, #0x1e4] ; LIT 0x421618fc->0x408fc238
42161716: adds       r1, #0x54
42161718: ldr        r0, [pc, #0x1e4] ; LIT 0x42161900->0x408cecf0
4216171a: ldr        r0, [r0]
4216171c: bl         #0x421612cc ; CALL 0x421612cc
42161720: ldr        r0, [pc, #0x1e0] ; LIT 0x42161904->0x408ced6c
42161722: ldrb       r0, [r0]
42161724: cmp        r0, #1
42161726: bne        #0x42161744 ; BR 0x42161744
42161728: ldr        r0, [pc, #0x1d0] ; LIT 0x421618fc->0x408fc238
4216172a: ldr        r0, [r0, #0x58]
4216172c: lsls       r0, r0, #0x1b
4216172e: lsrs       r0, r0, #0x19
42161730: ldr        r1, [pc, #0x1cc] ; LIT 0x42161900->0x408cecf0
42161732: ldr        r1, [r1]
42161734: ldr        r3, [pc, #0x1d0] ; LIT 0x42161908->0x1d50
42161736: adds       r1, r1, r3
42161738: ldr        r0, [r1, r0]
4216173a: adr        r1, #0x1d0 ; ADR->0x1d0
4216173c: ldr        r2, [r0, #0x74]
4216173e: movs       r0, #4
42161740: bl         #0x42140150 ; CALL 0x42140150
42161744: ldr        r1, [pc, #0x1b4] ; LIT 0x421618fc->0x408fc238
42161746: movs       r0, #7
42161748: bl         #0x4215779c ; CALL 0x4215779c
4216174c: movs       r0, #3
4216174e: bl         #0x4205f464 ; CALL 0x4205f464
42161752: b          #0x421618f8 ; BR 0x421618f8
42161754: ldr        r0, [pc, #0x1a4] ; LIT 0x421618fc->0x408fc238
42161756: ldr        r0, [r0, #0x14]
42161758: lsls       r0, r0, #0x17
4216175a: lsrs       r0, r0, #0x1d
4216175c: cmp        r0, #1
4216175e: bne        #0x4216185c ; BR 0x4216185c
42161760: movs       r2, #4
42161762: ldr        r1, [pc, #0x198] ; LIT 0x421618fc->0x408fc238
42161764: adds       r1, #0xc
42161766: ldr        r0, [pc, #0x198] ; LIT 0x42161900->0x408cecf0
42161768: ldr        r0, [r0]
4216176a: bl         #0x421612cc ; CALL 0x421612cc
4216176e: ldr        r0, [pc, #0x194] ; LIT 0x42161904->0x408ced6c
42161770: ldrb       r0, [r0]
42161772: cmp        r0, #1
42161774: bne        #0x4216177e ; BR 0x4216177e
42161776: adr        r1, #0x1ac ; ADR->0x1ac
42161778: movs       r0, #4
4216177a: bl         #0x42140150 ; CALL 0x42140150
4216177e: bl         #0x4210ae88 ; CALL 0x4210ae88
42161782: ldr        r0, [pc, #0x178] ; LIT 0x421618fc->0x408fc238
42161784: ldr        r0, [r0, #0x10]
42161786: lsls       r0, r0, #0x1b
42161788: lsrs       r0, r0, #0x19
4216178a: ldr        r1, [pc, #0x174] ; LIT 0x42161900->0x408cecf0
4216178c: ldr        r1, [r1]
4216178e: ldr        r2, [pc, #0x178] ; LIT 0x42161908->0x1d50
42161790: adds       r1, r1, r2
42161792: ldr        r0, [r1, r0]
42161794: adds       r0, #0xc8
42161796: ldrb       r0, [r0, #0x15]
42161798: cmp        r0, #2
4216179a: bne        #0x421617a0 ; BR 0x421617a0
4216179c: bl         #0x420e59dc ; CALL 0x420e59dc
421617a0: ldr        r0, [pc, #0x158] ; LIT 0x421618fc->0x408fc238
421617a2: ldr        r0, [r0, #0x10]
421617a4: lsls       r0, r0, #0x1b
421617a6: lsrs       r0, r0, #0x19
421617a8: ldr        r1, [pc, #0x154] ; LIT 0x42161900->0x408cecf0
421617aa: ldr        r1, [r1]
421617ac: ldr        r2, [pc, #0x158] ; LIT 0x42161908->0x1d50
421617ae: adds       r1, r1, r2
421617b0: ldr        r0, [r1, r0]
421617b2: ldr        r4, [r0, #8]
421617b4: ldr        r0, [pc, #0x144] ; LIT 0x421618fc->0x408fc238
421617b6: ldr        r0, [r0, #0x10]
421617b8: lsls       r0, r0, #0x1b
421617ba: lsrs       r0, r0, #0x19
421617bc: ldr        r1, [pc, #0x140] ; LIT 0x42161900->0x408cecf0
421617be: ldr        r1, [r1]
421617c0: adds       r1, r1, r2
421617c2: ldr        r0, [r1, r0]
421617c4: adds       r0, #0xa8
421617c6: ldrb       r0, [r0, #0x1a]
421617c8: cmp        r0, #1
421617ca: bne        #0x4216181a ; BR 0x4216181a
421617cc: movs       r0, #0x95
421617ce: lsls       r0, r0, #2
421617d0: adds       r0, r4, r0
421617d2: adds       r0, #9
421617d4: blx        #0x4204f58c ; CALL 0x4204f58c
421617d8: movs       r5, r0
421617da: movs       r1, #0x7d
421617dc: lsls       r1, r1, #3
421617de: blx        #0x42051b64 ; CALL 0x42051b64
421617e2: adds       r1, r0, #1
421617e4: ldr        r0, [pc, #0x114] ; LIT 0x421618fc->0x408fc238
421617e6: ldr        r0, [r0, #0x10]
421617e8: lsls       r0, r0, #0x1b
421617ea: lsrs       r0, r0, #0x19
421617ec: ldr        r2, [pc, #0x110] ; LIT 0x42161900->0x408cecf0
421617ee: ldr        r2, [r2]
421617f0: ldr        r3, [pc, #0x114] ; LIT 0x42161908->0x1d50
421617f2: adds       r2, r2, r3
421617f4: ldr        r0, [r2, r0]
421617f6: adds       r0, #0x88
421617f8: str        r1, [r0, #0x1c]
421617fa: ldr        r0, [pc, #0x100] ; LIT 0x421618fc->0x408fc238
421617fc: ldr        r0, [r0, #0x10]
421617fe: lsls       r0, r0, #0x1b
42161800: lsrs       r0, r0, #0x19
42161802: ldr        r1, [pc, #0xfc] ; LIT 0x42161900->0x408cecf0
42161804: ldr        r1, [r1]
42161806: movs       r2, r3
42161808: adds       r1, r1, r2
4216180a: ldr        r0, [r1, r0]
4216180c: adds       r0, #0x88
4216180e: ldr        r0, [r0, #0x1c]
42161810: str        r0, [r4, #0x30]
42161812: movs       r0, #0
42161814: ldr        r1, [pc, #0x140] ; LIT 0x42161958->0x408ced35
42161816: strb       r0, [r1]
42161818: b          #0x42161836 ; BR 0x42161836
4216181a: movs       r1, #0
4216181c: ldr        r0, [pc, #0xdc] ; LIT 0x421618fc->0x408fc238
4216181e: ldr        r0, [r0, #0x10]
42161820: lsls       r0, r0, #0x1b
42161822: lsrs       r0, r0, #0x19
42161824: ldr        r2, [pc, #0xd8] ; LIT 0x42161900->0x408cecf0
42161826: ldr        r2, [r2]
42161828: ldr        r3, [pc, #0xdc] ; LIT 0x42161908->0x1d50
4216182a: adds       r2, r2, r3
4216182c: ldr        r0, [r2, r0]
4216182e: adds       r0, #0x88
42161830: str        r1, [r0, #0x1c]
42161832: movs       r0, #0
42161834: str        r0, [r4, #0x30]
42161836: ldr        r1, [pc, #0xc4] ; LIT 0x421618fc->0x408fc238
42161838: ldr        r1, [r1, #0x10]
4216183a: lsls       r1, r1, #0x1b
4216183c: lsrs       r1, r1, #0x19
4216183e: ldr        r2, [pc, #0xc0] ; LIT 0x42161900->0x408cecf0
42161840: ldr        r2, [r2]
42161842: ldr        r3, [pc, #0xc4] ; LIT 0x42161908->0x1d50
42161844: adds       r2, r2, r3
42161846: ldr        r1, [r2, r1]
42161848: ldr        r0, [r1, #8]
4216184a: movs       r1, #0xff
4216184c: adds       r1, #0x62
4216184e: bl         #0x421dba8c ; CALL 0x421dba8c
42161852: ldr        r1, [pc, #0xa8] ; LIT 0x421618fc->0x408fc238
42161854: movs       r0, #1
42161856: bl         #0x4215779c ; CALL 0x4215779c
4216185a: b          #0x4216185e ; BR 0x4216185e
4216185c: b          #0x4216186c ; BR 0x4216186c
4216185e: movs       r0, #2
42161860: bl         #0x4205f464 ; CALL 0x4205f464
42161864: movs       r0, #3
42161866: bl         #0x4205f464 ; CALL 0x4205f464
4216186a: b          #0x421618f8 ; BR 0x421618f8
4216186c: ldr        r0, [pc, #0x8c] ; LIT 0x421618fc->0x408fc238
4216186e: ldr        r0, [r0, #0x2c]
42161870: lsls       r0, r0, #0x17
42161872: lsrs       r0, r0, #0x1d
42161874: cmp        r0, #1
42161876: bne        #0x421618f0 ; BR 0x421618f0
42161878: movs       r2, #4
4216187a: ldr        r1, [pc, #0x80] ; LIT 0x421618fc->0x408fc238
4216187c: adds       r1, #0x24
4216187e: ldr        r0, [pc, #0x80] ; LIT 0x42161900->0x408cecf0
42161880: ldr        r0, [r0]
42161882: bl         #0x421612cc ; CALL 0x421612cc
42161886: ldr        r0, [pc, #0x7c] ; LIT 0x42161904->0x408ced6c
42161888: ldrb       r0, [r0]
4216188a: cmp        r0, #1
4216188c: bne        #0x42161896 ; BR 0x42161896
4216188e: adr        r1, #0xcc ; ADR->0xcc
42161890: movs       r0, #4
42161892: bl         #0x42140150 ; CALL 0x42140150
42161896: bl         #0x4210ae88 ; CALL 0x4210ae88
4216189a: ldr        r0, [pc, #0x60] ; LIT 0x421618fc->0x408fc238
4216189c: ldr        r0, [r0, #0x28]
4216189e: lsls       r0, r0, #0x1b
421618a0: lsrs       r0, r0, #0x19
421618a2: ldr        r1, [pc, #0x5c] ; LIT 0x42161900->0x408cecf0
421618a4: ldr        r1, [r1]
421618a6: ldr        r2, [pc, #0x60] ; LIT 0x42161908->0x1d50
421618a8: adds       r1, r1, r2
421618aa: ldr        r0, [r1, r0]
421618ac: adds       r0, #0xc8
421618ae: ldrb       r0, [r0, #0x15]
421618b0: cmp        r0, #3
421618b2: bne        #0x421618b8 ; BR 0x421618b8
421618b4: bl         #0x420e59dc ; CALL 0x420e59dc
421618b8: movs       r0, #0
421618ba: ldr        r1, [pc, #0x9c] ; LIT 0x42161958->0x408ced35
421618bc: strb       r0, [r1]
421618be: ldr        r1, [pc, #0x3c] ; LIT 0x421618fc->0x408fc238
421618c0: ldr        r1, [r1, #0x28]
421618c2: lsls       r1, r1, #0x1b
421618c4: lsrs       r1, r1, #0x19
421618c6: ldr        r2, [pc, #0x38] ; LIT 0x42161900->0x408cecf0
421618c8: ldr        r2, [r2]
421618ca: ldr        r3, [pc, #0x3c] ; LIT 0x42161908->0x1d50
421618cc: adds       r2, r2, r3
421618ce: ldr        r1, [r2, r1]
421618d0: ldr        r0, [r1, #8]
421618d2: movs       r1, #0xff
421618d4: adds       r1, #0x64
421618d6: bl         #0x421dba8c ; CALL 0x421dba8c
421618da: ldr        r1, [pc, #0x20] ; LIT 0x421618fc->0x408fc238
421618dc: movs       r0, #3
421618de: bl         #0x4215779c ; CALL 0x4215779c
421618e2: movs       r0, #2
421618e4: bl         #0x4205f464 ; CALL 0x4205f464
421618e8: movs       r0, #3
421618ea: bl         #0x4205f464 ; CALL 0x4205f464
421618ee: b          #0x421618f8 ; BR 0x421618f8
421618f0: adr        r1, #0x9c ; ADR->0x9c
421618f2: movs       r0, #4
421618f4: bl         #0x42140150 ; CALL 0x42140150
421618f8: pop        {r4, r5, r6, pc}
421618fa: movs       r0, r0
421618fc: stm        r2!, {r3, r4, r5}
421618fe: lsls       r7, r1
42161900: ldcl       p0, c4, [r0], #0x230
42161904: stcl       p0, c4, [ip, #-0x230]!
42161908: adds       r0, r2, #5
4216190a: movs       r0, r0
4216190c: ldr        r5, [pc, #0x124] ; LIT 0x42161a34->0xff6ef772
4216190e: subs       r2, #0x47
42161910: tst        r0, r4
42161912: ldr        r2, [r6, r4]
42161914: cmp        r0, r4
42161916: add        r6, sb
42161918: ldr        r1, [pc, #0x80] ; LIT 0x4216199c->0x2d524f52
4216191a: subs       r5, #0x44
4216191c: ldrb       r0, [r6]
4216191e: adds       r0, #0x25
42161920: ldr        r0, [r7, r0]
42161922: movs       r0, r0
42161924: ldr        r5, [pc, #0x124] ; LIT 0x42161a4c->0x18d24b11
42161926: subs       r2, #0x47
42161928: vmls.f32   d11, d16, d31
4216192c: strh       r0, [r2, r1]
4216192e: rsbs       r5, r0, #0
42161930: ldr        r2, [r6, r4]
42161932: movs       r0, #0x20
42161934: ldr        r0, [r5, #0x10]
42161936: str        r5, [r5, #0x74]
42161938: ldr        r7, [r3, #0x14]
4216193a: strb       r6, [r5, #0x11]
4216193c: strb       r5, [r4, #9]
4216193e: strb       r2, [r6, #0x15]
42161940: strb       r0, [r6, #0x11]
42161942: str        r7, [r3, #0x24]
42161944: ldrb       r2, [r6, #4]
42161946: strb       r7, [r3, #0xd]
42161948: ldr        r1, [r5, #0x64]
4216194a: ldr        r7, [r4, #0x44]
4216194c: cmp        r0, #0x65
4216194e: cmp        r1, #0x29
42161950: movs       r0, #0x3b
42161952: cmp        r0, r4
42161954: add        r6, sb
42161956: movs       r0, r0
42161958: ldc        p0, c4, [r5, #-0x230]!
4216195c: ldr        r5, [pc, #0x124] ; LIT 0x42161a84->0xbd10fb65
4216195e: subs       r2, #0x47
42161960: str        r0, [r4, r0]
42161962: cmp        r2, sl
42161964: ldr        r4, [pc, #0x108] ; LIT 0x42161a70->0xf7f3e009
42161966: rsbs       r3, r1, #0
42161968: ldr        r2, [r6, r4]
4216196a: movs       r0, #0x20
4216196c: ldr        r0, [r5, #0x10]
4216196e: str        r5, [r5, #0x74]
42161970: ldr        r7, [r3, #0x14]
42161972: strb       r6, [r5, #0x11]
42161974: strb       r5, [r4, #9]
42161976: strb       r2, [r6, #0x15]
42161978: strb       r0, [r6, #0x11]
4216197a: str        r7, [r3, #0x24]
4216197c: ldrb       r2, [r6, #4]
4216197e: strb       r7, [r3, #0xd]
42161980: ldr        r1, [r5, #0x64]
42161982: ldr        r7, [r4, #0x44]
42161984: cmp        r0, #0x65
42161986: cmp        r1, #0x29
42161988: movs       r0, #0x3b
4216198a: cmp        r0, r4
4216198c: add        r6, sb
4216198e: movs       r0, r0
42161990: ldr        r5, [pc, #0x124] ; LIT 0x42161ab8->0x408ced16
42161992: subs       r2, #0x47
42161994: cmp        r5, #0x20
42161996: cmp        r5, #0x2d
42161998: cmp        r5, #0x2d
4216199a: strh       r5, [r0, r1]
4216199c: ldr        r7, [pc, #0x148] ; LIT 0x42161ae8->0x766c5f6c
4216199e: cmp        r5, #0x52
421619a0: cmp        r5, #0x2d
421619a2: cmp        r5, #0x2d
421619a4: cmp        r5, #0x2d
421619a6: ldr        r1, [r5, #0x54]
421619a8: ldrsh      r7, [r4, r5]
421619aa: ldr        r1, [r5, #0x64]
421619ac: str        r4, [r6, #0x54]
421619ae: strb       r2, [r6, #9]
421619b0: strb       r5, [r6, #1]
421619b2: ldrsh      r4, [r6, r5]
421619b4: adds       r2, #0x62
421619b6: ldrsh      r1, [r7, r5]
421619b8: ldr        r3, [r6, #0x14]
421619ba: str        r6, [r5, #0x74]
421619bc: str        r4, [r5, #0x54]
421619be: cmp        r1, #0x28
421619c0: movs       r0, r0
421619c2: movs       r0, r0
421619c4: push       {r4, lr}
421619c6: movs       r4, #0xff
421619c8: ldr        r0, [pc, #0xbc] ; LIT 0x42161a88->0x408ced6c
421619ca: ldrb       r0, [r0]
421619cc: cmp        r0, #1
421619ce: bne        #0x421619ec ; BR 0x421619ec
421619d0: ldr        r0, [pc, #0xb8] ; LIT 0x42161a8c->0x408fc238
421619d2: ldr        r0, [r0, #0x10]
421619d4: lsls       r0, r0, #0x1b
421619d6: lsrs       r0, r0, #0x19
421619d8: ldr        r1, [pc, #0xb4] ; LIT 0x42161a90->0x408cecf0
421619da: ldr        r1, [r1]
421619dc: ldr        r3, [pc, #0xb4] ; LIT 0x42161a94->0x1d50
421619de: adds       r1, r1, r3
421619e0: ldr        r0, [r1, r0]
421619e2: adr        r1, #0xb4 ; ADR->0xb4
421619e4: ldr        r2, [r0, #0x74]
421619e6: movs       r0, #4
421619e8: bl         #0x42140150 ; CALL 0x42140150
421619ec: movs       r0, #1
421619ee: ldr        r1, [pc, #0xc8] ; LIT 0x42161ab8->0x408ced16
421619f0: strb       r0, [r1]
421619f2: ldr        r0, [pc, #0x98] ; LIT 0x42161a8c->0x408fc238
421619f4: ldr        r0, [r0, #0x14]
421619f6: lsls       r0, r0, #0x17
421619f8: lsrs       r0, r0, #0x1d
421619fa: cmp        r0, #1
421619fc: bne        #0x42161a72 ; BR 0x42161a72
421619fe: bl         #0x421553f8 ; CALL 0x421553f8
42161a02: movs       r2, #4
42161a04: ldr        r1, [pc, #0x84] ; LIT 0x42161a8c->0x408fc238
42161a06: adds       r1, #0xc
42161a08: ldr        r0, [pc, #0x84] ; LIT 0x42161a90->0x408cecf0
42161a0a: ldr        r0, [r0]
42161a0c: bl         #0x421612cc ; CALL 0x421612cc
42161a10: ldr        r0, [pc, #0x78] ; LIT 0x42161a8c->0x408fc238
42161a12: ldr        r0, [r0, #0x10]
42161a14: lsls       r0, r0, #0x1b
42161a16: lsrs       r0, r0, #0x19
42161a18: ldr        r1, [pc, #0x74] ; LIT 0x42161a90->0x408cecf0
42161a1a: ldr        r1, [r1]
42161a1c: ldr        r2, [pc, #0x74] ; LIT 0x42161a94->0x1d50
42161a1e: adds       r1, r1, r2
42161a20: ldr        r0, [r1, r0]
42161a22: adds       r0, #8
42161a24: adds       r0, #0xff
42161a26: adds       r0, #0xff
42161a28: adds       r0, #2
42161a2a: ldr        r0, [r0, #4]
42161a2c: cmp        r0, #0xb
42161a2e: bne        #0x42161a3a ; BR 0x42161a3a
42161a30: bl         #0x420e59dc ; CALL 0x420e59dc
42161a34: bl         #0x420d4914 ; CALL 0x420d4914
42161a38: b          #0x42161a5c ; BR 0x42161a5c
42161a3a: movs       r1, #1
42161a3c: ldr        r0, [pc, #0x50] ; LIT 0x42161a90->0x408cecf0
42161a3e: ldr        r0, [r0]
42161a40: bl         #0x421598e0 ; CALL 0x421598e0
42161a44: movs       r4, r0
42161a46: lsls       r1, r4, #2
42161a48: ldr        r2, [pc, #0x44] ; LIT 0x42161a90->0x408cecf0
42161a4a: ldr        r2, [r2]
42161a4c: ldr        r3, [pc, #0x44] ; LIT 0x42161a94->0x1d50
42161a4e: adds       r2, r2, r3
42161a50: ldr        r0, [r2, r1]
42161a52: bl         #0x421536bc ; CALL 0x421536bc
42161a56: movs       r0, #1
42161a58: bl         #0x42155308 ; CALL 0x42155308
42161a5c: ldr        r1, [pc, #0x2c] ; LIT 0x42161a8c->0x408fc238
42161a5e: movs       r0, #1
42161a60: bl         #0x4215779c ; CALL 0x4215779c
42161a64: movs       r0, #2
42161a66: bl         #0x4205f464 ; CALL 0x4205f464
42161a6a: movs       r0, #3
42161a6c: bl         #0x4205f464 ; CALL 0x4205f464
42161a70: b          #0x42161a86 ; BR 0x42161a86
42161a72: bl         #0x421553f8 ; CALL 0x421553f8
42161a76: bl         #0x420e59dc ; CALL 0x420e59dc
42161a7a: bl         #0x420d4914 ; CALL 0x420d4914
42161a7e: adr        r1, #0x3c ; ADR->0x3c
42161a80: movs       r0, #4
42161a82: bl         #0x42140150 ; CALL 0x42140150
42161a86: pop        {r4, pc}
42161a88: stcl       p0, c4, [ip, #-0x230]!
42161a8c: stm        r2!, {r3, r4, r5}
42161a8e: lsls       r7, r1
42161a90: ldcl       p0, c4, [r0], #0x230
42161a94: adds       r0, r2, #5
42161a96: movs       r0, r0
42161a98: ldr        r5, [pc, #0x124] ; LIT 0x42161bc0->0x6a014873
42161a9a: subs       r2, #0x47
42161a9c: ldr        r4, [pc, #0x80] ; LIT 0x42161b20->0xe4006c0
42161a9e: ldrsh      r6, [r2, r5]
42161aa0: ldr        r4, [pc, #0x14c] ; LIT 0x42161bf0->0x6801486a
